charity_link,charity_name,full_time_employees
https://www.charitydata.ca/charity/cardston-support-services-association/106872781RR0001/,Cardston Support Services Association,4
https://www.charitydata.ca/charity/care-centre-for-internationally-educated-nurses/844205948RR0001/,CARE CENTRE FOR INTERNATIONALLY EDUCATED NURSES,4
https://www.charitydata.ca/charity/career-trek-inc/868350547RR0001/,CAREER TREK INC.,4
https://www.charitydata.ca/charity/carey-hall/118838432RR0001/,CAREY HALL,4
https://www.charitydata.ca/charity/carlton-trail-regional-college/106875123RR0001/,CARLTON TRAIL REGIONAL COLLEGE,4
https://www.charitydata.ca/charity/carrefour-jeunesse-emploi-des-cantons-de-lest/880794706RR0001/,CARREFOUR JEUNESSE-EMPLOI DES CANTONS DE L'EST,4
https://www.charitydata.ca/charity/centennial-infant-and-child-centre/118842194RR0001/,CENTENNIAL INFANT & CHILD CENTRE,4
https://www.charitydata.ca/charity/central-alberta-christian-high-school-society/131789562RR0001/,CENTRAL ALBERTA CHRISTIAN HIGH SCHOOL SOCIETY,4
https://www.charitydata.ca/charity/central-jewish-institute/134367580RR0001/,CENTRAL JEWISH INSTITUTE,4
https://www.charitydata.ca/charity/centre-de-documentation-sur-leducation-des-adultes-et-la-condition-fminine/131689911RR0001/,Centre de documentation sur l'éducation des adultes et la condition féminine,4
https://www.charitydata.ca/charity/centre-de-la-petite-enfance-les-copains-dabord-de-montreal/118935865RR0001/,"CENTRE DE LA PETITE ENFANCE ""LES COPAINS D'ABORD DE MONTREAL""",4
https://www.charitydata.ca/charity/centre-de-la-petite-enfance-les-trois-coins/130387145RR0001/,"CENTRE DE LA PETITE ENFANCE ""LES TROIS COINS""",4
https://www.charitydata.ca/charity/centre-de-la-petite-enfance-au-carre-de-sable-inc/101944197RR0001/,CENTRE DE LA PETITE ENFANCE AU CARRE DE SABLE INC.,4
https://www.charitydata.ca/charity/centre-de-la-petite-enfance-aux-petits-lurons/101944296RR0001/,CENTRE DE LA PETITE ENFANCE AUX PETITS LURONS,4
https://www.charitydata.ca/charity/centre-de-la-petite-enfance-caroline/107413502RR0001/,CENTRE DE LA PETITE ENFANCE CAROLINE,4
https://www.charitydata.ca/charity/centre-de-la-petite-enfance-de-lile-des-soeurs/100882893RR0001/,Centre de la petite enfance de L'Ile des Soeurs,4
https://www.charitydata.ca/charity/centre-de-la-petite-enfance-de-la-chenille-au-papillon-inc/142658954RR0001/,CENTRE DE LA PETITE ENFANCE DE LA CHENILLE AU PAPILLON INC,4
https://www.charitydata.ca/charity/centre-de-la-petite-enfance-des-hautes-plaines/118936004RR0001/,CENTRE DE LA PETITE ENFANCE DES HAUTES-PLAINES,4
https://www.charitydata.ca/charity/centre-de-la-petite-enfance-du-passe-temps/101944999RR0001/,CENTRE DE LA PETITE ENFANCE DU PASSE-TEMPS,4
https://www.charitydata.ca/charity/centre-de-la-petite-enfance-du-village-du-bic/119001972RR0001/,CENTRE DE LA PETITE ENFANCE DU VILLAGE DU BIC,4
https://www.charitydata.ca/charity/centre-de-la-petite-enfance-duluth-inc/107414476RR0001/,Centre de la petite enfance Duluth Inc.,4
https://www.charitydata.ca/charity/centre-de-la-petite-enfance-fanfou/107415010RR0001/,CENTRE DE LA PETITE ENFANCE FANFOU,4
https://www.charitydata.ca/charity/centre-de-la-petite-enfance-gripette/107415283RR0001/,CENTRE DE LA PETITE ENFANCE GRIPETTE,4
https://www.charitydata.ca/charity/centre-de-la-petite-enfance-harmonie/107415333RR0001/,CENTRE DE LA PETITE ENFANCE HARMONIE,4
https://www.charitydata.ca/charity/centre-de-la-petite-enfance-laquarelle/130404833RR0001/,CENTRE DE LA PETITE ENFANCE L'AQUARELLE,4
https://www.charitydata.ca/charity/centre-de-la-petite-enfance-la-culbute/107415705RR0001/,CENTRE DE LA PETITE ENFANCE LA CULBUTE,4
https://www.charitydata.ca/charity/centre-de-la-petite-enfance-la-galijode-inc/107415176RR0001/,CENTRE DE LA PETITE ENFANCE LA GALIJODE INC.,4
https://www.charitydata.ca/charity/centre-de-la-petite-enfance-la-peluche/107415994RR0001/,CENTRE DE LA PETITE ENFANCE LA PELUCHE,4
https://www.charitydata.ca/charity/centre-de-la-petite-enfance-le-farfadet/107416471RR0001/,CENTRE DE LA PETITE ENFANCE LE FARFADET,4
https://www.charitydata.ca/charity/centre-de-la-petite-enfance-le-jardin-doseille/130118730RR0001/,CENTRE DE LA PETITE ENFANCE LE JARDIN D'OSEILLE,4
https://www.charitydata.ca/charity/centre-de-la-petite-enfance-les-amis-du-globe/873379515RR0001/,CENTRE DE LA PETITE ENFANCE LES AMIS DU GLOBE,4
https://www.charitydata.ca/charity/centre-de-la-petite-enfance-les-joyeux-apprentis/892238114RR0001/,Centre de la petite enfance Les Joyeux Apprentis,4
https://www.charitydata.ca/charity/centre-de-la-petite-enfance-les-lucioles/107589467RR0001/,CENTRE DE LA PETITE ENFANCE LES LUCIOLES,4
https://www.charitydata.ca/charity/centre-de-la-petite-enfance-les-maisons-enjouees/883216368RR0001/,CENTRE DE LA PETITE ENFANCE LES MAISONS ENJOUÉES,4
https://www.charitydata.ca/charity/centre-de-la-petite-enfance-les-mousses-inc/107589541RR0001/,CENTRE DE LA PETITE ENFANCE LES MOUSSES INC.,4
https://www.charitydata.ca/charity/centre-de-la-petite-enfance-les-petits-souliers/130668239RR0001/,CENTRE DE LA PETITE ENFANCE LES PETITS SOULIERS,4
https://www.charitydata.ca/charity/centre-de-la-petite-enfance-matin-soleil-inc/101946309RR0001/,CENTRE DE LA PETITE ENFANCE MATIN SOLEIL INC,4
https://www.charitydata.ca/charity/centre-de-la-petite-enfance-monsieur-grosse-bedaine/107417909RR0001/,CENTRE DE LA PETITE ENFANCE MONSIEUR GROSSE BEDAINE,4
https://www.charitydata.ca/charity/centre-de-la-petite-enfance-mont-royal/118935972RR0001/,Centre de la petite enfance Mont-Royal,4
https://www.charitydata.ca/charity/centre-de-la-petite-enfance-nid-des-petits-st-raymond-inc/107416679RR0001/,CENTRE DE LA PETITE ENFANCE NID DES PETITS ST-RAYMOND INC.,4
https://www.charitydata.ca/charity/centre-de-la-petite-enfance-patapouf-inc/101946440RR0001/,Centre de la petite enfance Patapouf inc.,4
https://www.charitydata.ca/charity/centre-de-la-petite-enfance-poids-plume-inc/107418345RR0001/,CENTRE DE LA PETITE ENFANCE POIDS-PLUME INC.,4
https://www.charitydata.ca/charity/centre-de-la-petite-enfance-sel-et-poivre/107418790RR0001/,CENTRE DE LA PETITE ENFANCE SEL ET POIVRE,4
https://www.charitydata.ca/charity/centre-de-la-petite-enfance-st-andrew/872736210RR0001/,Centre de la petite enfance St-Andrew,4
https://www.charitydata.ca/charity/centre-de-la-petite-enfance-st-louis/107413593RR0001/,CENTRE DE LA PETITE ENFANCE ST-LOUIS,4
https://www.charitydata.ca/charity/centre-de-services-scolaire-des-trois-lacs/142417328RR0002/,Centre de services scolaire des Trois-Lacs,4
https://www.charitydata.ca/charity/centre-for-family-literacy-society-of-alberta/869472720RR0001/,CENTRE FOR FAMILY LITERACY SOCIETY OF ALBERTA,4
https://www.charitydata.ca/charity/centre-lasallien-saint-michel/837116037RR0001/,Centre Lasallien Saint-Michel,4
https://www.charitydata.ca/charity/centre3-for-print-and-media-arts/853276749RR0001/,CENTRE3 FOR PRINT AND MEDIA ARTS,4
https://www.charitydata.ca/charity/centreville-child-care-inc/106903214RR0001/,CENTREVILLE CHILD CARE INC.,4
https://www.charitydata.ca/charity/charlottetown-blvd-childcare-centre/106909674RR0001/,CHARLOTTETOWN BLVD. CHILDCARE CENTRE,4
https://www.charitydata.ca/charity/children-at-the-centre-inc/129935102RR0001/,CHILDREN AT THE CENTRE INC.,4
https://www.charitydata.ca/charity/childrens-primary-centre/890338437RR0001/,CHILDREN'S PRIMARY CENTRE,4
https://www.charitydata.ca/charity/choice-school-for-gifted-children-society/106917040RR0001/,CHOICE SCHOOL FOR GIFTED CHILDREN SOCIETY,4
https://www.charitydata.ca/charity/christ-the-king-school-inc/106922099RR0001/,CHRIST THE KING SCHOOL INC.,4
https://www.charitydata.ca/charity/christian-academy-of-western-ontario/132465444RR0001/,CHRISTIAN ACADEMY OF WESTERN ONTARIO,4
https://www.charitydata.ca/charity/christian-heritage-school-society-of-brandon-inc/118856574RR0001/,CHRISTIAN HERITAGE SCHOOL SOCIETY OF BRANDON INC,4
https://www.charitydata.ca/charity/church-of-st-thomas-childrens-day-care-centre-of-st-catharines/118862325RR0001/,CHURCH OF ST. THOMAS' CHILDREN'S DAY CARE CENTRE OF ST. CATHARINES,4
https://www.charitydata.ca/charity/churchill-academy-incorporated/859014508RR0001/,CHURCHILL ACADEMY INCORPORATED,4
https://www.charitydata.ca/charity/city-hall-child-care-society/129734158RR0001/,CITY HALL CHILD CARE SOCIETY,4
https://www.charitydata.ca/charity/civix/873006829RR0001/,CIVIX,4
https://www.charitydata.ca/charity/classroom-champions/806545836RR0001/,Classroom Champions,4
https://www.charitydata.ca/charity/clinton-co-operative-childcare-centre-inc/106945033RR0001/,CLINTON CO-OPERATIVE CHILDCARE CENTRE INC.,4
https://www.charitydata.ca/charity/cloverdale-child-care/899717151RR0001/,CLOVERDALE CHILD CARE,4
https://www.charitydata.ca/charity/coast-mountain-academy-society/837304286RR0001/,COAST MOUNTAIN ACADEMY SOCIETY,4
https://www.charitydata.ca/charity/code/118834878RR0001/,CODE,4
https://www.charitydata.ca/charity/colchester-christian-academy-association/859439267RR0001/,COLCHESTER CHRISTIAN ACADEMY ASSOCIATION,4
https://www.charitydata.ca/charity/college-dominicain-de-philosophie-et-de-theologie/106953250RR0001/,COLLEGE DOMINICAIN DE PHILOSOPHIE ET DE THEOLOGIE,4
https://www.charitydata.ca/charity/college-rabbinique-du-canada/107869794RR0001/,COLLEGE RABBINIQUE DU CANADA,4
https://www.charitydata.ca/charity/communautique/885686725RR0001/,COMMUNAUTIQUE,4
https://www.charitydata.ca/charity/community-energy-association/896159308RR0001/,COMMUNITY ENERGY ASSOCIATION,4
https://www.charitydata.ca/charity/community-learning-network---an-alberta-association-of-leaders-in-lifelong-learning/892348160RR0001/,COMMUNITY LEARNING NETWORK - AN ALBERTA ASSOCIATION OF LEADERS IN LIFELONG LEARNING,4
https://www.charitydata.ca/charity/comox-valley-waldorf-school-society/854152469RR0001/,COMOX VALLEY WALDORF SCHOOL SOCIETY,4
https://www.charitydata.ca/charity/competences-qubec/877241323RR0001/,COMPÉTENCES QUÉBEC,4
https://www.charitydata.ca/charity/construction-foundation-of-bc-2012-society/830266300RR0001/,CONSTRUCTION FOUNDATION OF BC (2012) SOCIETY,4
https://www.charitydata.ca/charity/cooperative-des-montagnes-ltee/126491745RR0001/,COOPERATIVE DES MONTAGNES LTEE,4
https://www.charitydata.ca/charity/cooperative-radio-restigouche-ltee/137179982RR0001/,COOPERATIVE RADIO RESTIGOUCHE LTEE,4
https://www.charitydata.ca/charity/cpe-centre-de-la-petite-enfance-cannelle-et-pruneau-inc/118935352RR0001/,CPE (CENTRE DE LA PETITE ENFANCE) CANNELLE ET PRUNEAU INC,4
https://www.charitydata.ca/charity/cpe-aux-mille-pattes-ste-foy/107588741RR0001/,CPE AUX MILLE-PATTES STE-FOY,4
https://www.charitydata.ca/charity/cranbrook-christian-school-society/894853449RR0001/,CRANBROOK CHRISTIAN SCHOOL SOCIETY,4
https://www.charitydata.ca/charity/cre-8-tive-minds-early-learning-child-care-inc/834462194RR0001/,CRE-8-TIVE MINDS EARLY LEARNING CHILD CARE INC.,4
https://www.charitydata.ca/charity/croquarium/812160075RR0001/,CROQUARIUM,4
https://www.charitydata.ca/charity/cuisine-atout-entreprise-dinsertion-inc/141236398RR0001/,CUISINE-ATOUT ENTREPRISE D'INSERTION INC,4
https://www.charitydata.ca/charity/cunard-street-childrens-centre/106914591RR0001/,CUNARD STREET CHILDREN'S CENTRE,4
https://www.charitydata.ca/charity/cybercap/865618615RR0001/,CYBERCAP,4
https://www.charitydata.ca/charity/dartmouth-developmental-centre/135120756RR0001/,DARTMOUTH DEVELOPMENTAL CENTRE,4
https://www.charitydata.ca/charity/delta-christian-school-society/118990258RR0001/,DELTA CHRISTIAN SCHOOL SOCIETY,4
https://www.charitydata.ca/charity/delta-west-academy-society/137761854RR0001/,DELTA WEST ACADEMY SOCIETY,4
https://www.charitydata.ca/charity/destiny-christian-school-society/130721145RR0001/,DESTINY CHRISTIAN SCHOOL SOCIETY,4
https://www.charitydata.ca/charity/digby-area-learning-association/889384392RR0001/,DIGBY AREA LEARNING ASSOCIATION,4
https://www.charitydata.ca/charity/dimension-sportive-et-culturelle/837109123RR0001/,DIMENSION SPORTIVE ET CULTURELLE,4
https://www.charitydata.ca/charity/discovery-learning-foundation-inc/866237803RR0001/,DISCOVERY LEARNING FOUNDATION INC.,4
https://www.charitydata.ca/charity/division-road-pre-school-kingsville-inc/101410512RR0001/,DIVISION ROAD PRE-SCHOOL (KINGSVILLE) INC.,4
https://www.charitydata.ca/charity/dogwood-independent-school-society/139645014RR0001/,DOGWOOD INDEPENDENT SCHOOL SOCIETY,4
https://www.charitydata.ca/charity/don-district-training-program/118887090RR0001/,DON DISTRICT TRAINING PROGRAM,4
https://www.charitydata.ca/charity/dreamcatcher-charitable-foundation/859237422RR0001/,DREAMCATCHER CHARITABLE FOUNDATION,4
https://www.charitydata.ca/charity/droit-a-lemploi-d-e/134097799RR0001/,DROIT A L'EMPLOI (D E),4
https://www.charitydata.ca/charity/drumheller-community-learning-society/836475780RR0001/,Drumheller Community Learning Society,4
https://www.charitydata.ca/charity/duncan-christian-school-association-1979/135758373RR0001/,DUNCAN CHRISTIAN SCHOOL ASSOCIATION (1979),4
https://www.charitydata.ca/charity/dynamo-ressource-en-mobilisation-des-collectivites/888763612RR0001/,Dynamo Ressource en Mobilisation des Collectivités,4
https://www.charitydata.ca/charity/ecolaction/118892231RR0001/,ECOLACTION,4
https://www.charitydata.ca/charity/ecole-chretienne-emmanuel/107302945RR0001/,ECOLE CHRETIENNE EMMANUEL,4
https://www.charitydata.ca/charity/ecole-internationale-acadecap-international-school/852998475RR0001/,ÉCOLE INTERNATIONALE ACADECAP INTERNATIONAL SCHOOL,4
https://www.charitydata.ca/charity/ecole-montessori-international-montral-inc/803505957RR0001/,ÉCOLE MONTESSORI INTERNATIONAL MONTRÉAL INC.,4
https://www.charitydata.ca/charity/ecole-oraliste-de-qubec-pour-enfants-malentendants-ou-sourds/861463685RR0001/,ÉCOLE ORALISTE DE QUÉBEC POUR ENFANTS MALENTENDANTS OU SOURDS,4
https://www.charitydata.ca/charity/ecole-sainte-famille-fraternit-st-pie-x-inc/133985556RR0001/,École Sainte-Famille (Fraternité St-Pie X) inc,4
https://www.charitydata.ca/charity/edmonton-academy-society-for-learning-disabled/118893296RR0001/,EDMONTON ACADEMY SOCIETY FOR LEARNING DISABLED,4
https://www.charitydata.ca/charity/edmonton-talmud-torah/131799157RR0001/,EDMONTON TALMUD TORAH,4
https://www.charitydata.ca/charity/eglise-cole-cado/849639265RR0001/,ÉGLISE-ÉCOLE C.A.D.O.,4
https://www.charitydata.ca/charity/elie-mini-fran-inc/107293383RR0001/,ELIE MINI-FRAN INC,4
https://www.charitydata.ca/charity/emmanuel-christian-high-school-association-incorporated/860216498RR0001/,EMMANUEL CHRISTIAN HIGH SCHOOL ASSOCIATION INCORPORATED,4
https://www.charitydata.ca/charity/enactus-canada/859975534RR0001/,ENACTUS CANADA,4
https://www.charitydata.ca/charity/english-at-first/882988140RR0001/,ENGLISH AT FIRST,4
https://www.charitydata.ca/charity/entreprise-de-formation-dimensions/867391732RR0001/,Entreprise de formation Dimensions,4
https://www.charitydata.ca/charity/epiphany-childrens-centre-inc/101663995RR0001/,EPIPHANY CHILDREN'S CENTRE INC.,4
https://www.charitydata.ca/charity/evergreen-independent-school-society/107355901RR0001/,EVERGREEN INDEPENDENT SCHOOL SOCIETY,4
https://www.charitydata.ca/charity/festival-early-learning-and-child-care-centre-inc/888635240RR0001/,Festival Early Learning and Child Care Centre Inc.,4
https://www.charitydata.ca/charity/fetal-alcohol-syndrome-society-of-yukon/885570390RR0001/,FETAL ALCOHOL SYNDROME SOCIETY OF YUKON,4
https://www.charitydata.ca/charity/film-and-video-arts-society-of-alberta/126529437RR0001/,FILM & VIDEO ARTS SOCIETY OF ALBERTA,4
https://www.charitydata.ca/charity/fondation-arte/831716816RR0001/,FONDATION ARTE,4
https://www.charitydata.ca/charity/fondation-et-alumni-de-polytechnique-montreal/101835502RR0001/,FONDATION ET ALUMNI DE POLYTECHNIQUE MONTREAL,4
https://www.charitydata.ca/charity/fondation-pour-les-aines-de-loutaouais/118924711RR0001/,FONDATION POUR LES AINÉS DE L'OUTAOUAIS,4
https://www.charitydata.ca/charity/fondation-vipassana-de-lest-du-canadaeastern-canada-vipassana-foundation/890835176RR0001/,FONDATION VIPASSANA DE L'EST DU CANADA/EASTERN CANADA VIPASSANA FOUNDATION,4
https://www.charitydata.ca/charity/footprints-for-learning-society/844144303RR0001/,Footprints for Learning Society,4
https://www.charitydata.ca/charity/formation-cegep-saint-jean-sur-richelieu/831971924RR0001/,FORMATION CEGEP SAINT-JEAN-SUR-RICHELIEU,4
https://www.charitydata.ca/charity/fort-nelson-community-literacy-society/855918819RR0001/,FORT NELSON COMMUNITY LITERACY SOCIETY,4
https://www.charitydata.ca/charity/forum-of-federationsforum-des-federations/887251429RR0001/,FORUM OF FEDERATIONS/FORUM DES FEDERATIONS,4
https://www.charitydata.ca/charity/fraser-valley-adventist-academy/107403677RR0001/,FRASER VALLEY ADVENTIST ACADEMY,4
https://www.charitydata.ca/charity/fraser-valley-soc-for-children-with-learning-disabilites/895728475RR0001/,FRASER VALLEY SOC FOR CHILDREN WITH LEARNING DISABILITES,4
https://www.charitydata.ca/charity/fredericton-playhouse-incorporated/866721566RR0001/,FREDERICTON PLAYHOUSE INCORPORATED,4
https://www.charitydata.ca/charity/friends-of-simon-wiesenthal-center-for-holocaust-studies/890666761RR0001/,FRIENDS OF SIMON WIESENTHAL CENTER FOR HOLOCAUST STUDIES,4
https://www.charitydata.ca/charity/friends-together-childcare-co-operative/118933423RR0001/,FRIENDS TOGETHER CHILDCARE CO-OPERATIVE,4
https://www.charitydata.ca/charity/funshine-early-learning-centre-inc/107409880RR0001/,FUNSHINE EARLY LEARNING CENTRE INC.,4
https://www.charitydata.ca/charity/garden-city-nursery-school-inc/101943157RR0001/,GARDEN CITY NURSERY SCHOOL INC.,4
https://www.charitydata.ca/charity/garderie-jolys-co-op-inc/107415465RR0001/,GARDERIE JOLYS CO-OP INC.,4
https://www.charitydata.ca/charity/garrison-creek-community-day-care/107419566RR0001/,GARRISON CREEK COMMUNITY DAY CARE,4
https://www.charitydata.ca/charity/georgina-trades-training-inc/859938169RR0001/,GEORGINA TRADES TRAINING INC,4
https://www.charitydata.ca/charity/gladwin-child-care-society/130982333RR0001/,GLADWIN CHILD CARE SOCIETY,4
https://www.charitydata.ca/charity/glancaster-canadian-reformed-school-society/808086722RR0001/,GLANCASTER CANADIAN REFORMED SCHOOL SOCIETY,4
https://www.charitydata.ca/charity/glen-cameron-for-kids-co-operative-day-care-inc/107435901RR0001/,GLEN CAMERON FOR KIDS CO-OPERATIVE DAY CARE INC.,4
https://www.charitydata.ca/charity/global-centre-for-pluralism/857802409RR0001/,GLOBAL CENTRE FOR PLURALISM,4
https://www.charitydata.ca/charity/goosey-gander-kindergarten-association/894224161RR0001/,GOOSEY GANDER KINDERGARTEN ASSOCIATION,4
https://www.charitydata.ca/charity/grace-community-services/835829805RR0001/,Grace Community Services,4
